S_t_actual,E_S_t,D_S_t,S_t_5,S_t_95,R,sigma2_formular,mu_formular,mu_estimate,Date,date,err
2598.89,2602.9559049074933,4349.839842724743,2476.0698380004324,2734.5886169968403,0.0012409239069144,0.0006418008265491,0.0012401545972138,0.0041473908000271,2017-7-5,296.0,0.016996497168079272
2609.96775,2605.6889844035804,4359.723472667817,2478.659049358422,2737.4713595157405,0.0026161108794833,0.0006419103723773,0.0026126948179832,0.0045669320070169,2017-7-6,297.0,-0.0015644774913494697
2491.201214,2619.103302819528,5866.276963539237,2472.178341614223,2772.3893260204395,0.0035002550585263,0.0008548140922001,0.0034941434231586,0.0043365907085567,2017-7-7,298.0,0.0016393940486120195
2502.86,2495.6058051187183,4904.137684017162,2361.15034079055,2635.642444263005,0.0017680591571509,0.0007871178267723,0.0017664979804568,-0.003694147886968,2017-7-8,299.0,-0.05134153279178988
2536.238938,2508.2647797962964,4994.876081734543,2372.5828179942864,2649.602468754476,0.0021594415174226,0.0007936072328437,0.002157113274789,-0.0020061427698301,2017-7-9,300.0,0.00289836222612605
2366.170143,2543.663212194439,7592.379338249385,2377.139638520869,2718.661937953551,0.0029272771122634,0.0011727460992753,0.0029230009795353,0.002977747971805,2017-7-10,301.0,0.011029780272107659
2327.09,2361.418128918261,6648.298526278753,2205.6233078379087,2525.2069010209725,-0.0020083146158348,0.0011915326914633,-0.00201033398377,-0.0055385098008927,2017-7-11,302.0,-0.075012809082867
2385.748571,2311.495280987934,6137.386838519203,2161.734964147108,2468.7948233634006,-0.0067013819886923,0.0011480165867855,-0.0067239370722671,-0.003814079346767,2017-7-12,303.0,-0.014751526119858305
2354.783417,2358.7277459662378,4726.975031209726,2226.8301834792924,2496.316808776505,-0.0113259315596849,0.0008492650429269,-0.0113905583583625,-0.0074546376412825,2017-7-13,304.0,0.031123686257073735
2338.49,2324.8254131457925,4497.703755791077,2196.13741412934,2459.0078939661366,-0.0127221907704676,0.0008318203065988,-0.0128038108357689,-0.0105964250293388,2017-7-14,305.0,-0.001675028343482543
2058.9956,2309.151887511246,13090.613856843833,2093.0020870151284,2541.3848929015044,-0.0125457506719095,0.0024520112351022,-0.012625113074457,-0.0113376925840131,2017-7-15,306.0,0.0058433377325570746
1931.2143,2022.799668808025,11721.8956462272,1818.879705755145,2243.155540393001,-0.0175794116276767,0.0028606897777104,-0.017735764589474,-0.0253324681222987,2017-7-16,307.0,-0.12149432835662477
1910.96,1886.791938238236,9463.968001751453,1703.287287943799,2084.5250052182296,-0.0230022953753833,0.0026549026867192,-0.0232709763539701,-0.0272220810044001,2017-7-17,308.0,-0.04742372133844741
2320.12225,1856.461644707947,22186.53368008509,1581.6322111227398,2165.108419543943,-0.0285188362352184,0.0064168714996112,-0.0289333991690961,-0.0289566203390915,2017-7-18,309.0,0.01264707883041205
2264.7657,2275.041692420191,33531.675529402644,1937.241607170045,2654.5469833874854,-0.019430250961909,0.006457635427403,-0.0196214996819237,-0.0063896049378512,2017-7-19,310.0,0.19984317864804446
2265.21,2241.800953412066,30122.67636467128,1920.866232901712,2600.768458108841,-0.0101400098862031,0.0059758703518517,-0.0101917699823142,-0.0015587354313626,2017-7-20,311.0,-0.004537331354051766
2682.195363,2255.632218952216,44987.106961643534,1868.4915181120184,2699.120569665913,-0.0042282088847322,0.0088031581259051,-0.0042371730370478,0.0003054698308773,2017-7-21,312.0,0.010334161772168615
2807.609857,2711.260025823148,66086.23749365642,2242.325767310356,3249.0522252364144,0.0108361468460074,0.0089500150215737,0.0107778565236964,0.0177851681052507,2017-7-22,313.0,0.15903507624093383
2825.51,2886.663477711972,74804.1198138568,2387.729671473385,3458.803380225917,0.0281569109450421,0.0089369867654742,0.0277677924911876,0.0243145425497479,2017-7-23,314.0,0.034317385991729066
2751.821029,2945.8962483602872,78474.77610025059,2435.006738639372,3532.036709907125,0.0426069093226664,0.0090019990947045,0.0417242203418669,0.0257617701953964,2017-7-24,315.0,-0.021643341454099074
2560.997917,2895.9385980432207,66500.78934247306,2423.3978390664865,3433.3952983064564,0.0523717085974855,0.0078982683561206,0.05104638707606,0.0358088803550748,2017-7-25,316.0,-0.07052610519180935
2564.3,2681.8914501550307,54059.51389252946,2255.053751189445,3165.727431441057,0.0472056350973715,0.0074879466776255,0.0461253167081005,0.0350290162645885,2017-7-26,317.0,-0.13078522197143228
2647.625,2653.0299945306297,53548.58571313464,2228.3897884096937,3134.740572659216,0.0346020335103651,0.0075790865711556,0.0340168440892753,0.0362954832722273,2017-7-27,318.0,-0.04585713456110074
2781.636583,2698.6555318517208,29618.82943863384,2377.04033843611,3051.3755717138665,0.0192740784105456,0.0040587410373717,0.0190906860933749,0.0166832432710492,2017-7-28,319.0,-0.0020414501791716777
2784.8,2828.484846479608,32069.851226902363,2493.70864692209,3195.3952304271784,0.0168419784834299,0.0040005548887822,0.016701724938067,0.0248025100933284,2017-7-29,320.0,0.029831737062784858
2745.955417,2813.7423024552886,31893.231988013224,2479.929329682668,3179.679509683928,0.0103929554924189,0.0040202828222419,0.0103393200310461,0.0249046813243202,2017-7-30,321.0,-0.01568688827908926
2866.431667,2747.277105028666,10193.27982964877,2554.688333421457,2950.399804662213,0.0004813217361372,0.001349633690303,0.0004812059379864,0.0032543421262084,2017-7-31,322.0,-0.024686083770925515
2862.9,2874.0527078762825,9429.877294482574,2688.4039685629587,3069.017878181515,0.0026587205842094,0.0011409557611218,0.0026551924388219,0.0029349480653336,2017-8-1,323.0,0.04156895255627724
2693.633983,2882.98487729747,12546.118788973716,2669.6596260994843,3108.663933131004,0.0070155706791958,0.0015083325218938,0.0069910760589842,0.002091244462982,2017-8-2,324.0,-0.003895598126474109
2794.117717,2715.876539846195,11608.89287588547,2510.800562775091,2933.086298550348,0.0082574533090136,0.0015726396364453,0.0082235470663716,-0.0015782843123456,2017-8-3,325.0,-0.07029570293978216
2790.0,2822.876012376866,8422.400026789504,2647.256758573689,3006.9676649448697,0.0102924422982948,0.0010563865095187,0.0102398357725694,0.0102198431349579,2017-8-4,326.0,0.028002104806740702
3218.115017,2810.375856573674,24475.676737943915,2516.192788814581,3129.256401394885,0.0073031743991662,0.0030940964617595,0.0072766353555228,0.0099157590061347,2017-8-5,327.0,-0.0117835169809557
3252.562533,3255.791530361292,31882.06430507569,2919.8241076173776,3619.5303686806014,0.011707634177853,0.0030031772158606,0.0116396300921666,0.0231085114432742,2017-8-6,328.0,0.1267012391640464
3210.2,3304.400892856186,30359.577865647723,2976.024836102069,3658.8370261737946,0.0159376981473045,0.0027765609085991,0.0158120265549408,0.0187601741043279,2017-8-7,329.0,-0.0009927548904995476
3457.374333,3274.9545119545346,35738.74133872088,2920.029247876457,3660.8218956336814,0.0201714883666235,0.0033266425447459,0.0199707390142437,0.0172129597774969,2017-8-8,330.0,-0.029344244239046358
3357.326317,3550.205776140139,42839.62180176796,3161.7881036225817,3972.8362982861418,0.0268502725476034,0.0033931382638037,0.0264961292249782,0.0271073669463818,2017-8-9,331.0,0.05276253117989049
3340.28,3451.5883873673583,38319.85062604887,3083.785711895047,3850.872439232937,0.0280765291982663,0.0032113547656904,0.0276896090074959,0.0191925068053547,2017-8-10,332.0,-0.05745031639119591
3632.506667,3438.1812600588555,46365.44011044972,3035.4345557920988,3879.150041776563,0.0293092974417878,0.003914592220157,0.0288879922908771,0.0187726930890051,2017-8-11,333.0,-0.03332307093038844
3852.802914,3753.334504180965,54904.88447987737,3314.9990610977616,4233.131869245861,0.0332629361092828,0.0038898378528328,0.0327216941564305,0.0346422057752615,2017-8-12,334.0,0.05349622857034786
3868.52,3981.266942691364,59667.927995180966,3523.936813248657,4481.079869116497,0.0333430054842831,0.0037573547992901,0.0327991829252653,0.0371475950774976,2017-8-13,335.0,0.02581715494908765
4282.992,3990.368304746373,76503.12771057799,3475.6884014825446,4559.356321772772,0.0314973955792843,0.0047930505914154,0.0310115286391999,0.0377424173124255,2017-8-14,336.0,-0.029144722708261517
4217.028329,4416.909236329521,54296.34373471684,3977.771856825894,4890.914374408879,0.0312672160792084,0.0027792651780592,0.0307883529072425,0.0327880294922718,2017-8-15,337.0,0.06832226052573231
4179.97,4364.773540133644,52954.37925247811,3931.085738090778,4832.873594183773,0.0350353850168891,0.0027757194617449,0.0344356145550366,0.029975627072206,2017-8-16,338.0,-0.04739852136040068
4328.725717,4328.304931946567,54047.67427315676,3890.493599935823,4801.532480948658,0.035487080516503,0.0028808165277671,0.0348719252102444,0.0304324829961261,2017-8-17,339.0,-0.04421169054649754
4130.440067,4474.7253313371375,51133.58361736879,4047.8486755832514,4934.019291793052,0.0337280816300649,0.0025504658997301,0.0331717643547448,0.0259566889460156,2017-8-18,340.0,9.720760356346503e-05
4104.71,4257.526247728246,44794.12801253807,3857.7365353019104,4687.164579181447,0.0307681938647641,0.0024681432247119,0.0303043435427284,0.0241304697562269,2017-8-19,341.0,-0.08335316788343983
4157.958033,4199.6144146528695,43831.7235394828,3804.185199663305,4624.653440222198,0.0231208574181536,0.0024821647630669,0.0228576201851849,0.024005424683022,2017-8-20,342.0,-0.03722948703519746
4043.722,4213.182257645865,32983.121208160286,3868.40356031196,4580.179526585872,0.0132815733606672,0.0018563851522976,0.013194146525054,0.0158867781487745,2017-8-21,343.0,-0.010018470923049305
3986.28,4064.2080894147534,25294.750680960264,3761.3696508224266,4384.714306404091,0.0050661468357009,0.0015301930027511,0.0050533570921122,0.0061981453792004,2017-8-22,344.0,-0.04190699994852887
4174.95,3981.364347167775,27643.08638261215,3665.406556920092,4317.029190560373,-0.0012331428881626,0.0017423856097427,-0.0012339038344886,0.0041754648298726,2017-8-23,345.0,-0.019549075683282124
4340.316717,4153.404404666404,14796.551229641478,3920.069118122067,4396.8572386656615,-0.0051606834413815,0.0008573652479774,-0.0051740457604639,-0.0024503724736288,2017-8-24,346.0,0.046368376347554974
4331.77,4336.615147931133,15684.5994681538,4096.306724996919,4587.195411260659,-0.0008528338621852,0.000833663193272,-0.0008531977318785,0.0036596521457139,2017-8-25,347.0,0.043064210406928205
4360.513317,4340.964878001165,15651.635400713149,4100.89850374955,4591.2712564676185,0.0021226607140185,0.0008302461691101,0.0021204110527145,0.0044145368544934,2017-8-26,348.0,-0.0011185145866776658
4354.308333,4380.154358103729,13591.488051206228,4156.077007121885,4613.045018539771,0.0045042956358269,0.0007081648907833,0.0044941816557709,0.0012059348011911,2017-8-27,349.0,0.004483059121187183
4339.05,4391.914671693336,9444.947979237775,4204.496563368597,4585.441768687977,0.0086365814768625,0.0004895369488241,0.0085994995614213,0.0061187301550828,2017-8-28,350.0,-0.005935736086452481
4607.98545,4379.795801691611,16259.50756162334,4135.165653427529,4634.969220938144,0.0093904890913012,0.0008472579833562,0.0093466725409195,0.0064196939423301,2017-8-29,351.0,-0.012183466817237809
4594.98785,4665.621995746304,18106.40586266104,4407.419242559394,4934.846460599109,0.0125079704290957,0.0008314432146424,0.0124303919963094,0.0118147971874317,2017-8-30,352.0,0.049520479347084145
4582.52,4663.368014857732,16415.862569281853,4417.263982569648,4919.470026570444,0.0148814680451727,0.0007545716162703,0.0147718254233449,0.0145180372949554,2017-8-31,353.0,-0.015371998371291218
4911.740017,4646.532059932879,26257.827845199008,4336.993459810975,4972.115925846451,0.0139687464392688,0.0012154496203718,0.0138720826419791,0.0157757424084296,2017-9-1,354.0,-0.01764269765494353
4580.38748,4982.876422774041,37008.631108774935,4616.422849188375,5370.414432145251,0.0144829338539562,0.0014894273453304,0.0143790579184385,0.0184518217899749,2017-9-2,355.0,0.0539947057762038
4585.57,4634.567903006861,28772.6754647943,4310.964581333188,4975.797193074932,0.0118287859364381,0.0013386622878085,0.0117593726947959,0.006707547596853,2017-9-3,356.0,-0.08787224760601275
4344.098317,4634.563885923063,35059.273724074985,4278.373375260169,5012.227402831924,0.0106843611422491,0.0016309136678371,0.0106276866852567,0.0070499380100059,2017-9-4,357.0,-0.010685237169394846
4488.72014,4369.133255368155,33125.62935560256,4023.23235866226,4736.553959150089,0.0057629769266924,0.0017337920789641,0.0057464345004816,0.0004844822304932,2017-9-5,358.0,-0.06686440953381934
4385.02,4502.160748670904,36278.68636895427,4140.349097214818,4886.843370394469,0.0029943075646732,0.0017882210107337,0.0029898335545938,0.0043353817865882,2017-9-6,359.0,0.02664164414399095
4654.6585,4378.106013167973,41122.42767304086,3994.064296786835,4788.80069232162,-0.0015767286881308,0.0021430916728162,-0.001577973032977,0.0021630589070842,2017-9-7,360.0,-0.026713845927932578
4310.750183,4639.690531672592,51092.30178765164,4212.396908501152,5098.227297080462,-0.0032156963453726,0.0023706233881879,-0.0032208778078539,0.0021088296639383,2017-9-8,361.0,0.05941413034533605
4312.26,4286.07214811776,43586.52839212595,3891.4081766288846,4709.588475259842,-0.0057247657216512,0.0023698377838801,-0.0057412150018266,-0.0058035064852906,2017-9-9,362.0,-0.07630698479578113
4329.955,4278.900954759586,43458.02495796675,3884.82208362194,4701.795312562849,-0.0077358612978841,0.0023707764691924,-0.0077659382875844,-0.0054607466017582,2017-9-10,363.0,0.006072883333157253
4248.090017,4290.638422270063,35488.48943609968,3933.220984059644,4671.529501111816,-0.0090801354124783,0.0019258631176831,-0.0091216111028606,-0.0130563290989221,2017-9-11,364.0,0.011790895111014721
4198.59,4221.920844892021,25896.08757708527,3915.269338838789,4545.985361558259,-0.0061602207117212,0.0014517729333852,-0.0061792731564726,-0.0076043410166208,2017-9-12,365.0,-0.010015890694357266
3961.271267,4170.455797611272,31163.95234290859,3835.123460846664,4526.99724634962,-0.0067008691938789,0.0017901799796154,-0.0067234208179688,-0.0090376977813634,2017-9-13,366.0,-0.005556828576265049
3319.63,3924.576757034267,71327.00544626222,3427.1279210052394,4473.513932849332,-0.0092633166204553,0.0046202415066354,-0.0093064879511587,-0.0094709253585574,2017-9-14,367.0,-0.05280742380707859
3216.43,3245.706912481883,48705.54107147771,2834.624207219027,3699.3023420715135,-0.0222684719435952,0.0046127269300163,-0.0225201578221833,-0.0315785159444168,2017-9-15,368.0,-0.18223318774510022
3763.62604,3114.4171276286625,68393.96839168685,2633.288869378439,3657.6613650923673,-0.0317161798550994,0.0070264760748631,-0.0322300320520212,-0.0324964299099205,2017-9-16,369.0,-0.00910230052632377
3746.060783,3650.653539641191,89224.38451888264,3100.1976113236497,4270.256904578531,-0.0300169302577174,0.0066725615609202,-0.0304766615109647,-0.020182461967663,2017-9-17,370.0,0.17249559479914156
3678.53,3659.221329649129,82150.27382821417,3129.597389857513,4252.384491067968,-0.0231815387900156,0.0061164974681557,-0.0234544566816176,-0.0123428140473444,2017-9-18,371.0,0.025468685343221553
3943.413333,3605.299652266975,86071.42755816205,3064.4681928263008,4213.6773956759225,-0.0199075031963924,0.0065999754193688,-0.0201083272779784,-0.0144188982619252,2017-9-19,372.0,0.005249018045488607
3977.561667,3899.249643061474,100766.9930134744,3314.083037284351,4557.533429951327,-0.0111993560423774,0.0066057329205181,-0.0112625410272818,-0.0067783077531109,2017-9-20,373.0,0.08574137483980182
3894.48,3973.63761547412,104777.56544997483,3376.963045552097,4644.915807288299,-0.0009865469989909,0.0066138572106905,-0.000987033956779,-0.003688281476576,2017-9-21,374.0,0.019688449983879308
3637.50255,3923.866948820556,109180.1486366131,3316.091330868069,4610.34359934693,0.0075457952847506,0.0070661011126632,0.0075174681826058,-0.0047224515388687,2017-9-22,375.0,-0.0203255930121915
3776.3869,3682.525399477338,93457.0453878562,3119.688911278324,4317.153509990886,0.0123774069869277,0.006867969072219,0.0123014331487567,-0.0057815285690725,2017-9-23,376.0,-0.07872555273412951
3777.62,3840.028232803222,55330.73769105429,3399.599630554045,4321.30089685618,0.0168524397760256,0.0037452783053179,0.0167120129070969,0.0163019377934109,2017-9-24,377.0,0.02485484220980161
3942.555,3817.736959644166,55902.91004753259,3375.266442589312,4301.712598551904,0.0106196387260142,0.003828166954048,0.0105636464258389,0.0197347733583642,2017-9-25,378.0,-0.01652051630476925
3910.307383,3954.125055233815,21380.467738464085,3675.251254748978,4248.350003728729,0.0029346591826404,0.0013665314425411,0.00293036147653,0.0059028009936698,2017-9-26,379.0,0.031659175421987484
3881.0,3923.815022742772,21107.46270123706,3646.7371765735866,4216.16503274593,0.0034543677567386,0.0013700027945233,0.0034484151328684,0.0055145080569574,2017-9-27,380.0,-0.011205684858513143
4201.98905,3891.493902909373,29837.9650209606,3563.883158314577,4240.864482549935,0.002703917266007,0.0019683802251816,0.0027002682579803,0.0066782994950634,2017-9-28,381.0,-0.01103195638824328
4193.574667,4221.975220765565,26495.109114802606,3911.899439946897,4549.866184607976,0.0047563595544268,0.0014852918066739,0.0047450838164948,0.0078568529300999,2017-9-29,382.0,0.07389242175455613
4164.27,4234.642690047581,26609.13755557651,3923.892734648883,4563.231008542074,0.0097930825867373,0.0014827749333066,0.0097454411387013,0.0066798264739442,2017-9-30,383.0,-0.0067723973032014495
4360.722967,4223.429062543061,29468.592155881142,3896.931081332415,4569.732614318783,0.0142063465008419,0.0016507088656968,0.0141063820015237,0.008213629068785,2017-10-1,384.0,-0.016899166011709266
4386.88375,4444.374861525233,23485.907547030605,4151.544112214283,4752.210108044212,0.019183033446122,0.0011883049858575,0.0190013587644314,0.020604139443654,2017-10-2,385.0,0.03148420697575083
4394.07,4468.159035361064,20937.103598556896,4191.2394446998815,4758.384783061461,0.0185268837728065,0.001048170010244,0.0183573517932242,0.0170937114230711,2017-10-3,386.0,-0.013105227948024156
4225.175,4473.9014774426,24069.159907016736,4177.500294756252,4785.57816109632,0.0181680031138784,0.0012017859145951,0.0180049370403292,0.0172370091866075,2017-10-4,387.0,-0.016861141347557895
4338.852,4283.366225407105,20002.86097835337,4012.823967782365,4567.16897907108,0.0137725006436668,0.0010896450889704,0.0136785216573151,0.0082290231269567,2017-10-5,388.0,-0.05886773386725985
4318.58,4392.546458346576,20947.650027934807,4115.674377800589,4682.960236233324,0.0123752684688429,0.0010850929358779,0.0122993207741337,0.0120897214276326,2017-10-6,389.0,0.012788123354494418
4376.191667,4357.156275140941,20837.67582133444,4081.04920746839,4646.843253390233,0.0089326295080653,0.0010969953141727,0.0088929695764432,0.0123996529978703,2017-10-7,390.0,-0.017127495229120715
4602.280883,4395.687451933238,13902.782062550425,4169.093609784531,4631.264537683622,0.0044549659650996,0.000719269935776,0.0044450719782576,0.0047618688358412,2017-10-8,391.0,0.004349761918016837
4605.66,4633.683496535724,15441.540786410042,4394.877812018924,4881.954224956904,0.0068232718371707,0.0007189220095512,0.0068000986693839,0.0106791520127907,2017-10-9,392.0,0.0448893573249477
4782.28,4642.259029819344,18446.92324564187,4381.72058095491,4914.08280277685,0.007946533139516,0.0008556169772726,0.0079151257220512,0.0115279055555162,2017-10-10,393.0,-0.006084577788139756
4819.485767,4827.811377478905,15134.697922076237,4591.155338725757,5073.371755325478,0.00952085145138,0.0006491307832228,0.009475813784165,0.0105580109247899,2017-10-11,394.0,0.029279124221220032
4822.17,4881.941074216132,15391.40189386315,4643.274108629424,5129.563025193636,0.0129589151697004,0.0006455842370198,0.0128756668623284,0.0107538318435983,2017-10-12,395.0,-0.0017274893798655544
5563.806567,4897.270740677565,64647.249070858335,4417.794611955852,5414.191774081063,0.0155740549747447,0.002691889033998,0.0154540240222113,0.0106349489441847,2017-10-13,396.0,-0.012395057456732417
5739.438733,5706.464133506774,85913.76415673646,5153.488020742624,6302.148192494159,0.0256402814851441,0.0026348523697681,0.0253170824320422,0.0315227745484294,2017-10-14,397.0,0.11979852611623587
5825.99,5922.017836141637,90836.20453718794,5353.2169606311,6534.331407257503,0.0318113166870941,0.0025867694690824,0.0313158176758969,0.0320250698973952,2017-10-15,398.0,0.005745265526336696
5711.205867,6039.89741130586,95856.46999178856,5455.753042101504,6669.062034602164,0.0367160622153248,0.0026241723248421,0.0360580848271024,0.0341494536143043,2017-10-16,399.0,-0.01648266408655652
5603.71294,5918.691206280427,92699.07016947908,5344.327023134591,6537.483770646203,0.0363295150117597,0.0026427131705499,0.0356851579486088,0.0305940059246699,2017-10-17,400.0,-0.057552039264610944
5594.66,5783.779992424389,80020.31075459637,5249.110011311389,6357.702844241763,0.0321335254593517,0.002389229050238,0.031628043824867,0.0229632049047158,2017-10-18,401.0,-0.05620885110514351
5727.6335,5752.192195030082,80976.96982289803,5214.565065424344,6329.758159917805,0.0281575993947946,0.002444352590985,0.0277684620869611,0.0227078011269891,2017-10-19,402.0,-0.0338036614243562
5979.45984,5859.386998412586,85521.2417043354,5307.064766286336,6453.116508976235,0.0230031300732818,0.0024878791683342,0.0227425466649861,0.0211212239021663,2017-10-20,403.0,-0.004287756021764011
5986.44,6099.516652284715,92455.62170007647,5525.212897149046,6716.822980724863,0.0200782036333091,0.0024820093185546,0.0198792945859024,0.0250542720875812,2017-10-21,404.0,0.020080884360854645
5983.18455,6075.330977678531,91723.81686383949,5503.304596645083,6690.189394726149,0.0148487210560084,0.0024820079043889,0.0147395580911222,0.0251204684157974,2017-10-22,405.0,-0.018888797396234613
5876.079867,6024.181299196416,16990.33063660974,5772.720311912858,6283.654150154426,0.006851994761956,0.0004680627940443,0.0068286265311138,0.008283804303235,2017-10-23,406.0,-0.015400900124087125
5900.59,5907.869554196503,13028.394815675589,5687.2928796240885,6134.7111665285365,0.0054100161869876,0.0003732055322633,0.0053954346167948,0.0028172262329814,2017-10-24,407.0,-0.025204121718656713
5669.622533,5933.747420000855,17969.87014813735,5675.32205750878,6200.775459834617,0.0056193397610839,0.0005102417891833,0.0056036101705063,0.0016076027298266,2017-10-25,408.0,-0.0012336993752324332
5893.138417,5694.19285824057,20113.968747281026,5421.254031289375,5977.165176347984,0.0043336791995514,0.000620152865767,0.0043243158539262,-0.0005508201861021,2017-10-26,409.0,-0.04658597383926666
5889.82,5917.825212907945,20460.89569266208,5642.392220331465,6203.079285424743,0.0041890745068418,0.0005840816144508,0.0041803247612759,0.005904294248959,2017-10-27,410.0,0.033758847100134215
5776.69695,5903.578446561811,21664.97551269569,5620.31713626585,6197.263626556229,0.0023359706343846,0.0006214305169279,0.0023332464964947,0.0060205686121564,2017-10-28,411.0,-0.004754850387268972
6155.43402,5769.145485630663,32284.184694919622,5424.959857832199,6129.222631321905,-0.0013072287562768,0.0009695189355915,-0.0013080839251362,0.00126187081727,2017-10-29,412.0,-0.021964367814346186
6136.49,6154.0983463577495,29754.42483822912,5822.903757409714,6499.024707649775,-0.0002169909770636,0.0007853299343334,-0.0002170145230118,0.0036533552022975,2017-10-30,413.0,0.0627556940930929
6388.645167,6153.108809802673,35884.5832882525,5790.141082461448,6532.638304084837,0.002708194717611,0.0009473555097032,0.0027045341657989,0.0031831030249507,2017-10-31,414.0,-0.002869449205938457
6665.306683,6437.273313385758,46729.52941264096,6023.938565233682,6871.220609303506,0.0076116524105835,0.001127048879117,0.0075828299496792,0.0077852267051186,2017-11-1,415.0,0.036867966687830656
6751.98,6758.8762363809865,50786.5490899156,6327.895264231274,7211.193599527818,0.0140382967852983,0.0011111134844026,0.0139406724886357,0.0145128730007912,2017-11-2,416.0,0.03421198460317587
7197.72006,6877.624393316684,71861.68138482205,6367.124902414097,7417.785161446744,0.0186085256941941,0.0015180664442517,0.0184375054453102,0.0154801221316051,2017-11-3,417.0,-0.0010213650486208259
7437.543317,7380.369238902343,79914.41375677628,6841.753002194109,7949.7246896373745,0.0253759770288068,0.0014660559634091,0.0250593521905551,0.0269190032412267,2017-11-4,418.0,0.044471813854249254
7365.99,7651.712010253593,77680.86359986465,7119.925921613024,8212.321223051013,0.0287956229799788,0.0013258941884078,0.0283888200014781,0.0262583343623844,2017-11-5,419.0,0.0076872262332878805
6989.071667,7593.676110454061,92437.62906685732,7015.1484970180445,8206.758162003925,0.0309104560899569,0.0016017576069265,0.030442349749876,0.0252776148540621,2017-11-6,420.0,-0.03878935625131086
7092.127233,7179.515258719469,81793.89483434593,6635.230044902488,7756.140283686626,0.0272487679041377,0.0015855731932306,0.0268841293687745,0.0218133289793981,2017-11-7,421.0,-0.08650711743432193
7128.64,7240.308772858818,62154.0535052546,6763.917685528802,7741.074494494447,0.0208938073148663,0.0011849443353974,0.0206785252667716,0.0162718761510666,2017-11-8,422.0,-0.01232183558592248
7158.03706,7247.520279578155,62317.02817272322,6770.508890788725,7748.945886601857,0.0166764319110173,0.0011856878276223,0.0165389070634589,0.0171710814544756,2017-11-9,423.0,-0.01566480743294907
6719.39785,7234.084463373177,74543.48006733901,6713.663133075519,7783.759705930937,0.0106240583466854,0.0014234210532048,0.0105680195953658,0.0131236468963998,2017-11-10,424.0,-0.012501083583123407
6569.22,6733.235529053344,58739.199287729454,6270.658365162632,7220.581135093489,0.0020593629611236,0.0012947896493757,0.002057245379968,0.0015886043866293,2017-11-11,425.0,-0.0765971333834885
5716.301583,6533.290029348656,137330.87469661928,5837.009093388868,7289.176268653868,-0.0054694424378152,0.0032122297245919,-0.005484454601906,-0.002343559646585,2017-11-12,426.0,-0.024967276031757857
6550.227533,5608.043887935414,146835.99329846984,4894.460876684459,6395.801991974696,-0.0189384155983896,0.0046579825511973,-0.0191200442193792,-0.0243749755500359,2017-11-13,427.0,-0.14292255831608647
6493.63,6429.518071425647,188855.4045732224,5619.787790657868,7322.466188981695,-0.0184282852719573,0.0045580850403716,-0.0186002014773384,-0.0116871854448845,2017-11-14,428.0,0.1438398346191596
7301.42992,6393.943627879984,242884.6345238813,5482.383852110504,7413.027989880148,-0.0153514093226772,0.0059234610488054,-0.0154704621979811,-0.0115767544927003,2017-11-15,429.0,0.009873049215054386
7815.0307,7266.154902287627,323560.02651772706,6215.027548019363,8443.312190067629,-0.0048312478649897,0.0061096760493407,-0.0048429560683327,0.0079837884697416,2017-11-16,430.0,0.12428884507050308
7868.77,7861.719584975238,377734.0968634499,6725.905241236439,9133.52077510444,0.0059742420429951,0.0060929463264884,0.0059564670187322,0.0141090452232834,2017-11-17,431.0,0.07023335144574328
7817.140383,7998.799506359251,391130.7784758544,6843.029120217336,9292.966345783349,0.0165247562654964,0.0060946428822884,0.0163897082073061,0.0142989708410468,2017-11-18,432.0,0.000895999632059663
8007.654067,8016.470423917106,396500.25023857545,6853.120919187011,9319.801871327916,0.0254990995621098,0.0061509292911575,0.0251794204822383,0.0131240811289745,2017-11-19,433.0,-0.02323856480232922
8049.72,8285.310944168185,396114.6098202925,7120.187746545156,9585.777492549798,0.0346739350682523,0.0057537795769838,0.0340863385008549,0.0224939230891971,2017-11-20,434.0,-0.0011009912320560922
8059.8,8357.022980017377,399423.5599460159,7186.7364228564975,9662.616911267136,0.0381756110793141,0.0057028446317611,0.037464952591345,0.0254956432384144,2017-11-21,435.0,-0.02926697377898657
8268.035,8362.625823734961,268624.2074675836,7392.731219818313,9423.569214554293,0.0375723744677238,0.0038337788425387,0.0368837292128111,0.0395391791575649,2017-11-22,436.0,-0.03687721531767241
8236.72,8488.033202738048,142850.13490795143,7771.282771171182,9252.544567971188,0.0266082815007493,0.001980780370063,0.026260438032188,0.0266422664798741,2017-11-23,437.0,-0.011440544668105623
8250.978333,8406.653226940625,139611.98768525862,7698.029412341498,9162.407412551704,0.0206311768447422,0.0019735485867342,0.0204212367460719,0.0271672966647504,2017-11-24,438.0,-0.030511320372435646
8707.407267,8343.936948221799,61901.78230076812,7866.869651959662,8842.073160013248,0.0112663749036898,0.0008887264946091,0.0112033819948799,0.0138250298254998,2017-11-25,439.0,-0.018867446702411028
8768.8,8797.14786684389,33404.98669726715,8444.328637591567,9160.7543165661,0.0103062366433686,0.000431552667658,0.0102534894933381,0.0121787511012725,2017-11-26,440.0,0.04174265744473782
9718.29505,8876.307382236944,116997.65631355962,8224.709464566813,9565.323724187354,0.0122602160200877,0.0014838508221906,0.0121856682675363,0.0121978783812573,2017-11-27,441.0,-0.003232810286913912
