S_t_actual,E_S_t,D_S_t,S_t_5,S_t_95,R,sigma2_formular,mu_formular,mu_estimate,Date,date,err
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-26,75.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-27,76.0,0.0
1187.0,1183.1181206367878,113.3892404865115,1162.3835281735958,1204.125035668984,-0.0038577749963899,8.100242945089495e-05,-0.0023548334330071,-0.0023548334330071,2016-11-28,77.0,0.005213779905205218
1186.55,1181.5114219285515,96.3920234145826,1162.3843064142636,1200.8703550770151,-0.0046239073895942,6.904786498799356e-05,-0.0036464453019487,-0.0036464453019487,2016-11-29,78.0,0.003270328022925151
1178.1,1181.3079943282837,103.01891466652413,1161.5384000816243,1201.32538541625,-0.0044178548495353,7.382010425847266e-05,-0.0038932593540582,-0.0038932593540582,2016-11-30,79.0,0.004246410240991483
1161.85,1173.297055015178,127.63787806551524,1151.308354344266,1195.5948622004362,-0.004076856790444,9.271360790166576e-05,-0.0044654759996221,-0.0044654759996221,2016-12-1,80.0,-0.002723023791090462
1173.5,1157.0756195461686,115.10415057972936,1136.1889749597751,1178.2449263249423,-0.004109291607205,8.597037683288565e-05,-0.004572021531138,-0.004572021531138,2016-12-2,81.0,-0.00985243793534285
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-03,82.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-04,83.0,0.0
1162.2,1169.0420652607386,129.3119268720707,1146.9112278931252,1191.4872026902567,-0.0037988365907639,9.46145135164703e-05,-0.0037527046820718,-0.0037527046820718,2016-12-5,84.0,0.013996063445957718
1172.5,1158.1803816723589,136.99979080548923,1135.4074979946436,1181.2893723704026,-0.0034586287451739,0.0001021281155877,-0.0046433807112798,-0.0046433807112798,2016-12-6,85.0,-0.005887166804972033
1177.65,1169.8949504503228,73.48960733204945,1153.1819854787414,1186.7864106977574,-0.0022217906607056,5.369335414421217e-05,-0.0011830673300035,-0.0011830673300035,2016-12-7,86.0,0.012212894096069182
1171.05,1175.5020337920478,78.50526627970108,1158.23079915456,1192.9630360817982,-0.0018239427741284,5.681194849900209e-05,-0.0007649177650802,-0.0007649177650802,2016-12-8,87.0,0.006585190463785806
1163.6,1169.1606051655467,82.98019779357072,1151.4072406010316,1187.1156418964383,-0.0016134194393521,6.070338890982091e-05,-0.0015384226060592,-0.0015384226060592,2016-12-9,88.0,-0.0038017452645471295
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-10,89.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-11,90.0,0.0
1156.1,1161.8447907165632,87.54281757591446,1143.6133647917927,1180.2903167543466,-0.0015084301163944,6.485003398472818e-05,-0.0021810165039026,-0.0021810165039026,2016-12-12,91.0,-0.004778794401466779
